,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
332,VNA GY Equity,1894490.0,2020-04-17,VISTA FUND SEGREGATED PORTFOLIO,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.42835478463321,31780.0,,45.14,31780.0,15845.576560001298,1569749.27,ESTOQUE,STOCK,BBG004C6MBZ7,
333,VNA GY Equity,1894490.0,2020-04-17,VISTA HEDGE FIC FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.42835478463321,1091.2120632,,45.14,1091.2120632,2473.02557852244,283048.367970368,ESTOQUE,STOCK,BBG004C6MBZ7,
334,VNA GY Equity,1894490.0,2020-04-17,VISTA MACRO MASTER FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.42835478463321,31780.0,,45.14,31780.0,72023.354154433,8243381.31647802,ESTOQUE,STOCK,BBG004C6MBZ7,
335,VNA GY Equity,1894490.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.42835478463321,27348.228152,,45.14,27348.228152,61979.582180230704,7093828.60248505,ESTOQUE,STOCK,BBG004C6MBZ7,
336,AZUL4 BZ Equity,6464900.0,2020-04-17,VISTA HEDGE FIC FIM,AZUL4,Equity,RV_Brasil_Basket_,16.19,12017.753999999999,,16.0,12017.753999999999,2283.37326000002,194567.43725999998,ESTOQUE,STOCK,BBG004MHNBC6,
337,AZUL4 BZ Equity,6464900.0,2020-04-17,VISTA MACRO MASTER FIM,AZUL4,Equity,RV_Brasil_Basket_,16.19,350000.0,,16.0,350000.0,66500.0000000005,5666500.0,ESTOQUE,STOCK,BBG004MHNBC6,
338,AZUL4 BZ Equity,6464900.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,AZUL4,Equity,RV_Brasil_Basket_,16.19,301191.94,,16.0,301191.94,57226.4686000004,4876297.5086,ESTOQUE,STOCK,BBG004MHNBC6,
339,B3SA3 BZ Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SA3,Equity,RV_Brasil_B3_,39.53,-82867.564296,,39.31,-82867.564296,-18230.8641451199,-3275754.81662088,ESTOQUE,STOCK,BBG000FYRGX7,
340,B3SA3 BZ Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SA3,Equity,RV_Brasil_B3_,39.53,-2413400.0,,39.31,-2413400.0,-530947.999999997,-95401702.0,ESTOQUE,STOCK,BBG000FYRGX7,
341,B3SA3 BZ Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SA3,Equity,RV_Brasil_B3_,39.53,-2076847.5085599998,,39.31,-2076847.5085599998,-456906.451883198,-82097782.01337679,ESTOQUE,STOCK,BBG000FYRGX7,
342,B3SA3 BZ 06/15/20 C57.67 Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.090792,-18026.631,06/15/2020,0.0910262857142857,-18026.631,4.223382119999759,-23682.5349672981,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
343,B3SA3 BZ 06/15/20 C57.67 Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.090792,-525000.0,06/15/2020,0.0910262857142857,-525000.0,122.999999999993,-689720.162232838,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
344,B3SA3 BZ 06/15/20 C57.67 Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.090792,-451787.91,06/15/2020,0.0910262857142857,-451787.91,105.84745319999399,-593537.582057209,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
345,B3SA3E 04/20/20 P35.62 Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.00521913,-84982.689,04/20/2020,0.0464890545454545,-84982.689,3507.2291626998303,26065.1469416139,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
346,B3SA3E 04/20/20 P35.62 Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.00521913,-2475000.0,04/20/2020,0.0464890545454545,-2475000.0,102143.06325,759110.3487028341,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
347,B3SA3E 04/20/20 P35.62 Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.00521913,-2129857.29,04/20/2020,0.0464890545454545,-2129857.29,87899.0496508862,653251.195999666,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
348,B3SA3E 04/20/20 P41.12 Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,1.19751972,84982.689,04/20/2020,1.55203308686869,84982.689,-30127.4992029448,-2486905.84183735,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
349,B3SA3E 04/20/20 P41.12 Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,1.19751972,2475000.0,04/20/2020,1.55203308686869,2475000.0,-877420.583000008,-72427597.0903609,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
350,B3SA3E 04/20/20 P41.12 Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,1.19751972,2129857.29,04/20/2020,1.55203308686869,2129857.29,-755062.878827724,-62327452.791954696,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
351,B3SA3E BZ 06/15/20 P42.67 Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.57038987,-34336.44,06/15/2020,4.73476167,-34336.44,5643.94244839202,775716.9788603421,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
352,B3SA3E BZ 06/15/20 P42.67 Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.57038987,-1000000.0,06/15/2020,4.73476167,-1000000.0,164371.800000001,22591654.197707802,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
353,B3SA3E BZ 06/15/20 P42.67 Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.57038987,-860548.4,06/15/2020,4.73476167,-860548.4,141449.88949512,19441211.873190697,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
354,B3SA3E BZ 06/15/20 P47.67 Equity,16581660.0,2020-04-17,VISTA HEDGE FIC FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.17729307,34336.44,06/15/2020,8.374726299999999,34336.44,-6779.15425590125,-1059286.86938284,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
355,B3SA3E BZ 06/15/20 P47.67 Equity,16581660.0,2020-04-17,VISTA MACRO MASTER FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.17729307,1000000.0,06/15/2020,8.374726299999999,1000000.0,-197433.23000000103,-30850224.117084898,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
356,B3SA3E BZ 06/15/20 P47.67 Equity,16581660.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.17729307,860548.4,06/15/2020,8.374726299999999,860548.4,-169900.850183333,-26548111.0035988,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
357,BBAS3E BZ 04/20/20 C51.96 Equity,16803300.0,2020-04-17,VISTA HEDGE FIC FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,23348.7792,04/20/2020,1.02941176470588e-07,23348.7792,-6.867287999999461e-05,0.912197103783453,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
358,BBAS3E BZ 04/20/20 C51.96 Equity,16803300.0,2020-04-17,VISTA MACRO MASTER FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,680000.0,04/20/2020,1.02941176470588e-07,680000.0,-0.00199999999999984,26.5664438067386,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
359,BBAS3E BZ 04/20/20 C51.96 Equity,16803300.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,585172.912,04/20/2020,1.02941176470588e-07,585172.912,-0.00172109679999986,22.8617107115788,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
360,BBAS3 BZ 04/20/20 C54.46 Equity,16803300.0,2020-04-17,VISTA HEDGE FIC FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-23348.7792,04/20/2020,1.02941176470588e-07,-23348.7792,6.867287999999461e-05,-0.160863677894678,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
361,BBAS3 BZ 04/20/20 C54.46 Equity,16803300.0,2020-04-17,VISTA MACRO MASTER FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-680000.0,04/20/2020,1.02941176470588e-07,-680000.0,0.00199999999999984,-4.68492592402353,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
362,BBAS3 BZ 04/20/20 C54.46 Equity,16803300.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-585172.912,04/20/2020,1.02941176470588e-07,-585172.912,0.00172109679999986,-4.031605508036971,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
363,BBAS3E BZ 04/20/20 P47.21 Equity,16803300.0,2020-04-17,VISTA HEDGE FIC FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,17.10335832,-17168.22,04/20/2020,17.87672832,-17168.22,13277.3863014,506801.437850044,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
364,BBAS3E BZ 04/20/20 P47.21 Equity,16803300.0,2020-04-17,VISTA MACRO MASTER FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,17.10335832,-500000.0,04/20/2020,17.87672832,-500000.0,386685.0,14759871.374261402,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
365,BBAS3E BZ 04/20/20 P47.21 Equity,16803300.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,17.10335832,-430274.2,04/20/2020,17.87672832,-430274.2,332761.158054,12701583.6953264,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
366,ODF23 Comdty,230938.8,2020-04-17,VISTA HEDGE FIC FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0459999854729682,85.8411,01/02/2023,0.046099983953525006,68.67288,-7270.05444119986,,ESTOQUE,FUTURE,BBG0014RVJV3,
367,ODF23 Comdty,230938.8,2020-04-17,VISTA MACRO MASTER FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0459999854729682,2500.0,01/02/2023,0.046099983953525006,2000.0,-211729.999999996,,ESTOQUE,FUTURE,BBG0014RVJV3,
368,ODF23 Comdty,230938.8,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0459999854729682,2151.371,01/02/2023,0.046099983953525006,1721.0968,-182203.912731996,,ESTOQUE,FUTURE,BBG0014RVJV3,
369,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA HEDGE FIC FIM,DOLK20,USDBRLFuture,FX_USDBRL_,5252.62,3.5449410000000006,04/30/2020,,0.0,885.488135999981,,ESTOQUE,FUTURE,BBG00NNGX1N4,
370,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA HEDGE FIC FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5252.62,-14.077940400000001,04/30/2020,5264.515,-14.077940400000001,8372.85505289999,,ESTOQUE,FUTURE,BBG00NNGX1N4,
371,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA MACRO MASTER FIM,DOLK20,USDBRLFuture,FX_USDBRL_,5252.62,100.0,04/30/2020,,0.0,24974.9999999995,,ESTOQUE,FUTURE,BBG00NNGX1N4,
372,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA MACRO MASTER FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5252.62,-410.0,04/30/2020,5264.515,-410.0,243847.5,,ESTOQUE,FUTURE,BBG00NNGX1N4,
373,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,DOLK20,USDBRLFuture,FX_USDBRL_,5252.62,88.366119,04/30/2020,,0.0,22072.3273189995,,ESTOQUE,FUTURE,BBG00NNGX1N4,
374,UCK20 Curncy,104819.86486486487,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5252.62,-352.824844,04/30/2020,5264.515,-352.824844,209842.575969,,ESTOQUE,FUTURE,BBG00NNGX1N4,
375,IBOVE 05/13/20 C81000 Index,801194087.7777778,2020-04-17,VISTA HEDGE FIC FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3030.4204002305605,-6.867288,05/13/2020,2592.9025501680303,-6.867288,-3004.56108152021,-241906.66481968,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
376,IBOVE 05/13/20 C81000 Index,801194087.7777778,2020-04-17,VISTA MACRO MASTER FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3030.4204002305605,-200.0,05/13/2020,2592.9025501680303,-200.0,-87503.570012506,-7045187.7020355,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
377,IBOVE 05/13/20 C81000 Index,801194087.7777778,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3030.4204002305605,-172.10968,05/13/2020,2592.9025501680303,-172.10968,-75301.05716855,-6062725.00468633,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
378,IBOVE 05/13/20 C85000 Index,801194087.7777778,2020-04-17,VISTA HEDGE FIC FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,1455.98345013155,-6.867288,05/13/2020,1168.850900098,-6.867288,-1971.8219152548002,-151452.934759043,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
379,IBOVE 05/13/20 C85000 Index,801194087.7777778,2020-04-17,VISTA MACRO MASTER FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,1455.98345013155,-200.0,05/13/2020,1168.850900098,-200.0,-57426.51000671,-4410851.409145599,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
380,IBOVE 05/13/20 C85000 Index,801194087.7777778,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,1455.98345013155,-172.10968,05/13/2020,1168.850900098,-172.10968,-49418.2913038583,-3795751.12277799,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
381,IBOVE 06/17/20 P60000 Index,801194087.7777778,2020-04-17,VISTA HEDGE FIC FIM,IBOVR60_20,IBOV Options,RV_Brasil_Índice,1251.27090573644,-32.619618,06/17/2020,1491.2903053522598,-32.619618,7829.3411280574,291516.617450624,ESTOQUE,OPTION,BBG00S9TJF38,BBG000TNLNB1
382,IBOVE 06/17/20 P60000 Index,801194087.7777778,2020-04-17,VISTA MACRO MASTER FIM,IBOVR60_20,IBOV Options,RV_Brasil_Índice,1251.27090573644,-950.0,06/17/2020,1491.2903053522598,-950.0,228018.429635029,8490007.04355558,ESTOQUE,OPTION,BBG00S9TJF38,BBG000TNLNB1
383,IBOVE 06/17/20 P60000 Index,801194087.7777778,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IBOVR60_20,IBOV Options,RV_Brasil_Índice,1251.27090573644,-817.52098,06/17/2020,1491.2903053522598,-817.52098,196220.894792937,7306061.97732049,ESTOQUE,OPTION,BBG00S9TJF38,BBG000TNLNB1
384,IBOVE 06/17/20 P67000 Index,801194087.7777778,2020-04-17,VISTA HEDGE FIC FIM,IBOVR67_20,IBOV Options,RV_Brasil_Índice,2380.71799046876,32.619618,06/17/2020,2732.95012632222,32.619618,-11489.677718863999,-523436.98042185296,ESTOQUE,OPTION,BBG00S9TJFB9,BBG000TNLNB1
385,IBOVE 06/17/20 P67000 Index,801194087.7777778,2020-04-17,VISTA MACRO MASTER FIM,IBOVR67_20,IBOV Options,RV_Brasil_Índice,2380.71799046876,950.0,06/17/2020,2732.95012632222,950.0,-334620.529060787,-15244357.9014555,ESTOQUE,OPTION,BBG00S9TJFB9,BBG000TNLNB1
386,IBOVE 06/17/20 P67000 Index,801194087.7777778,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IBOVR67_20,IBOV Options,RV_Brasil_Índice,2380.71799046876,817.52098,06/17/2020,2732.95012632222,817.52098,-287957.160890414,-13118507.8011249,ESTOQUE,OPTION,BBG00S9TJFB9,BBG000TNLNB1
387,IBOVE 08/12/20 P55000 Index,801194087.7777778,2020-04-17,VISTA HEDGE FIC FIM,IBOVT55_20,IBOV Options,RV_Brasil_Índice,1563.62648752733,27.469152,08/12/2020,1711.3184626378,27.469152,-4056.9733134897206,-227555.44499477398,ESTOQUE,OPTION,BBG00SML8JT6,BBG000TNLNB1
388,IBOVE 08/12/20 P55000 Index,801194087.7777778,2020-04-17,VISTA MACRO MASTER FIM,IBOVT55_20,IBOV Options,RV_Brasil_Índice,1563.62648752733,800.0,08/12/2020,1711.3184626378,800.0,-118153.580088376,-6627228.82729758,ESTOQUE,OPTION,BBG00SML8JT6,BBG000TNLNB1
389,IBOVE 08/12/20 P55000 Index,801194087.7777778,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IBOVT55_20,IBOV Options,RV_Brasil_Índice,1563.62648752733,688.43872,08/12/2020,1711.3184626378,688.43872,-101676.874299324,-5703051.16376481,ESTOQUE,OPTION,BBG00SML8JT6,BBG000TNLNB1
390,IRBR3 BZ Equity,17891440.0,2020-04-17,VISTA HEDGE FIC FIM,IRBR3,Equity,RV_Brasil_Basket_,11.92,-37770.084,,11.81,-37770.084,-4154.70923999998,-450219.40128,ESTOQUE,STOCK,BBG000BJ00L1,
391,IRBR3 BZ Equity,17891440.0,2020-04-17,VISTA MACRO MASTER FIM,IRBR3,Equity,RV_Brasil_Basket_,11.92,-1100000.0,,11.81,-1100000.0,-120999.99999999901,-13112000.0,ESTOQUE,STOCK,BBG000BJ00L1,
392,IRBR3 BZ Equity,17891440.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,IRBR3,Equity,RV_Brasil_Basket_,11.92,-946603.24,,11.81,-946603.24,-104126.356399999,-11283510.6208,ESTOQUE,STOCK,BBG000BJ00L1,
393,JBSS3 BZ Equity,17573540.0,2020-04-17,VISTA HEDGE FIC FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,21.31,37770.084,,20.81,37770.084,18885.042,804880.49004,ESTOQUE,STOCK,BBG000N6Q0M7,
394,JBSS3 BZ Equity,17573540.0,2020-04-17,VISTA MACRO MASTER FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,21.31,1100000.0,,20.81,1100000.0,550000.0,23441000.0,ESTOQUE,STOCK,BBG000N6Q0M7,
395,JBSS3 BZ Equity,17573540.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,21.31,946603.24,,20.81,946603.24,473301.62,20172115.0444,ESTOQUE,STOCK,BBG000N6Q0M7,
396,PETR4 BZ Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.13,-310106.12421599997,,15.72,-295341.45501599996,-121089.99655656,-5002011.78360408,ESTOQUE,STOCK,BBG000BF4R45,
397,PETR4 BZ Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.13,-9031400.0,,15.72,-8601400.0,-3526573.99999999,-145676482.0,ESTOQUE,STOCK,BBG000BF4R45,
398,PETR4 BZ Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.13,-7771956.81976,,15.72,-7401921.00776,-3034787.61318159,-125361663.502729,ESTOQUE,STOCK,BBG000BF4R45,
399,PETR4 BZ 04/20/20 C16.7 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD167_20,Equity Options,RV_Brasil_Petro_,0.06362573,51504.66,04/20/2020,,0.0,1147.1665541418,157547.31352509098,ESTOQUE,OPTION,BBG00S8YMLM0,BBG000BF4R45
400,PETR4 BZ 04/20/20 C16.7 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD167_20,Equity Options,RV_Brasil_Petro_,0.06362573,1500000.0,04/20/2020,,0.0,33409.595,4588341.52652667,ESTOQUE,OPTION,BBG00S8YMLM0,BBG000BF4R45
401,PETR4 BZ 04/20/20 C16.7 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD167_20,Equity Options,RV_Brasil_Petro_,0.06362573,1290822.6,04/20/2020,,0.0,28750.573521897997,3948489.95930608,ESTOQUE,OPTION,BBG00S8YMLM0,BBG000BF4R45
402,PETR4 BZ 04/20/20 C19.2 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD192_20,Equity Options,RV_Brasil_Petro_,0.00263731,27469.152000000002,04/20/2020,0.006842875,27469.152000000002,-115.52330423088002,3215.00931585526,ESTOQUE,OPTION,BBG00SKYDGL8,BBG000BF4R45
403,PETR4 BZ 04/20/20 C19.2 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD192_20,Equity Options,RV_Brasil_Petro_,0.00263731,800000.0,04/20/2020,0.006842875,800000.0,-3364.452,93632.575650104,ESTOQUE,OPTION,BBG00SKYDGL8,BBG000BF4R45
404,PETR4 BZ 04/20/20 C19.2 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD192_20,Equity Options,RV_Brasil_Petro_,0.00263731,688438.72,04/20/2020,0.006842875,688438.72,-2895.2737854767997,80575.363163576,ESTOQUE,OPTION,BBG00SKYDGL8,BBG000BF4R45
405,PETR4 BZ 04/20/20 C21.2 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD213_20,Equity Options,RV_Brasil_Petro_,0.00073473,-27469.152000000002,04/20/2020,0.003669975,-27469.152000000002,80.62869106224,-777.2776142820351,ESTOQUE,OPTION,BBG00SKYDGV7,BBG000BF4R45
406,PETR4 BZ 04/20/20 C21.2 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD213_20,Equity Options,RV_Brasil_Petro_,0.00073473,-800000.0,04/20/2020,0.003669975,-800000.0,2348.196,-22637.10548566,ESTOQUE,OPTION,BBG00SKYDGV7,BBG000BF4R45
407,PETR4 BZ 04/20/20 C21.2 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD213_20,Equity Options,RV_Brasil_Petro_,0.00073473,-688438.72,04/20/2020,0.003669975,-688438.72,2020.7363106864002,-19480.324906315902,ESTOQUE,OPTION,BBG00SKYDGV7,BBG000BF4R45
408,PETR4 BZ 04/20/20 C21.7 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD226_20,Equity Options,RV_Brasil_Petro_,0.00052429,51504.66,04/20/2020,0.00303582,51504.66,-129.3554987298,1022.1700048969801,ESTOQUE,OPTION,BBG00NS0SD45,BBG000BF4R45
409,PETR4 BZ 04/20/20 C21.7 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD226_20,Equity Options,RV_Brasil_Petro_,0.00052429,1500000.0,04/20/2020,0.00303582,1500000.0,-3767.295,29769.2482067733,ESTOQUE,OPTION,BBG00NS0SD45,BBG000BF4R45
410,PETR4 BZ 04/20/20 C21.7 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD226_20,Equity Options,RV_Brasil_Petro_,0.00052429,1290822.6,04/20/2020,0.00303582,1290822.6,-3241.9396845779997,25617.8789135416,ESTOQUE,OPTION,BBG00NS0SD45,BBG000BF4R45
411,PETR4 BZ 04/20/20 C24.2 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD252_20,Equity Options,RV_Brasil_Petro_,1.674e-05,-17168.22,04/20/2020,0.00030512,-17168.22,4.9509712836,-12.5158656016136,ESTOQUE,OPTION,BBG00NZXNWK0,BBG000BF4R45
412,PETR4 BZ 04/20/20 C24.2 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD252_20,Equity Options,RV_Brasil_Petro_,1.674e-05,-500000.0,04/20/2020,0.00030512,-500000.0,144.19,-364.50679224793197,ESTOQUE,OPTION,BBG00NZXNWK0,BBG000BF4R45
413,PETR4 BZ 04/20/20 C24.2 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD252_20,Equity Options,RV_Brasil_Petro_,1.674e-05,-430274.2,04/20/2020,0.00030512,-430274.2,124.082473796,-313.67573685809,ESTOQUE,OPTION,BBG00NZXNWK0,BBG000BF4R45
414,PETR4 BZ 04/20/20 C20.2 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRD902_20,Equity Options,RV_Brasil_Petro_,0.00165642,17168.22,04/20/2020,0.00590156,17168.22,-72.8814974508,1291.38483624925,ESTOQUE,OPTION,BBG00SKYDGQ3,BBG000BF4R45
415,PETR4 BZ 04/20/20 C20.2 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRD902_20,Equity Options,RV_Brasil_Petro_,0.00165642,500000.0,04/20/2020,0.00590156,500000.0,-2122.57,37609.7474359384,ESTOQUE,OPTION,BBG00SKYDGQ3,BBG000BF4R45
416,PETR4 BZ 04/20/20 C20.2 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRD902_20,Equity Options,RV_Brasil_Petro_,0.00165642,430274.2,04/20/2020,0.00590156,430274.2,-1826.5742173879999,32365.0079804009,ESTOQUE,OPTION,BBG00SKYDGQ3,BBG000BF4R45
417,PETR4 BZ 05/18/20 C17.72 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE177_20,Equity Options,RV_Brasil_Petro_,0.6101644,17168.22,05/18/2020,,0.0,1204.597855368,94586.1060754919,ESTOQUE,OPTION,BBG00S8YMM48,BBG000BF4R45
418,PETR4 BZ 05/18/20 C17.72 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE177_20,Equity Options,RV_Brasil_Petro_,0.6101644,500000.0,05/18/2020,,0.0,35082.2,2754685.86945798,ESTOQUE,OPTION,BBG00S8YMM48,BBG000BF4R45
419,PETR4 BZ 05/18/20 C17.72 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE177_20,Equity Options,RV_Brasil_Petro_,0.6101644,430274.2,05/18/2020,,0.0,30189.93107848,2370540.51746468,ESTOQUE,OPTION,BBG00S8YMM48,BBG000BF4R45
