,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
305,VNA GY Equity,1873093.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.49,31780.0,,45.510819089478105,31780.0,-2457.63813999762,1577662.07186,ESTOQUE,STOCK,BBG004C6MBZ7,
306,VNA GY Equity,1873093.0,2020-04-13,VISTA HEDGE FIC FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.49,1108.2467788,,45.510819089478105,1108.2467788,3964.84955856188,284613.724510315,ESTOQUE,STOCK,BBG004C6MBZ7,
307,VNA GY Equity,1873093.0,2020-04-13,VISTA MACRO MASTER FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.49,31780.0,,45.510819089478105,31780.0,113695.723174157,8161561.43014615,ESTOQUE,STOCK,BBG004C6MBZ7,
308,VNA GY Equity,1873093.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,VNA GY,EUR Equity,RV_Internacional_Alemanha__,45.49,27302.873325,,45.510819089478105,27302.873325,97678.41181303609,7011770.85781895,ESTOQUE,STOCK,BBG004C6MBZ7,
309,XLK US 04/17/20 P72 Equity,17907880.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,XLK US 04/17/20 P72,ETF Options,RV_Internacional_EUA_,0.02,-2500.0,04/17/2020,0.09,-2500.0,17500.0,197735.742184786,ESTOQUE,OPTION,BBG00RZ8PFS3,BBG000BJ7007
310,XLK US 04/17/20 P72 Equity,17907880.0,2020-04-13,VISTA HEDGE FIC FIM,XLK US 04/17/20 P72,ETF Options,RV_Internacional_EUA_,0.02,-87.18115,04/17/2020,0.09,-87.18115,3094.26824826,35671.9649003626,ESTOQUE,OPTION,BBG00RZ8PFS3,BBG000BJ7007
311,XLK US 04/17/20 P72 Equity,17907880.0,2020-04-13,VISTA MACRO MASTER FIM,XLK US 04/17/20 P72,ETF Options,RV_Internacional_EUA_,0.02,-2500.0,04/17/2020,0.09,-2500.0,88731.0,1022926.54147033,ESTOQUE,OPTION,BBG00RZ8PFS3,BBG000BJ7007
312,XLK US 04/17/20 P72 Equity,17907880.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,XLK US 04/17/20 P72,ETF Options,RV_Internacional_EUA_,0.02,-2147.803125,04/17/2020,0.09,-2147.803125,76230.68763375,878817.928966171,ESTOQUE,OPTION,BBG00RZ8PFS3,BBG000BJ7007
313,XLK US 04/17/20 P76 Equity,17907880.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,XLK US 04/17/20 P76,ETF Options,RV_Internacional_EUA_,0.06,2500.0,04/17/2020,0.13,2500.0,-17500.0,-612474.902999555,ESTOQUE,OPTION,BBG00RZ8PL64,BBG000BJ7007
314,XLK US 04/17/20 P76 Equity,17907880.0,2020-04-13,VISTA HEDGE FIC FIM,XLK US 04/17/20 P76,ETF Options,RV_Internacional_EUA_,0.06,87.18115,04/17/2020,0.13,87.18115,-3066.37028026,-110491.826114754,ESTOQUE,OPTION,BBG00RZ8PL64,BBG000BJ7007
315,XLK US 04/17/20 P76 Equity,17907880.0,2020-04-13,VISTA MACRO MASTER FIM,XLK US 04/17/20 P76,ETF Options,RV_Internacional_EUA_,0.06,2500.0,04/17/2020,0.13,2500.0,-87931.0,-3168455.1681973,ESTOQUE,OPTION,BBG00RZ8PL64,BBG000BJ7007
316,XLK US 04/17/20 P76 Equity,17907880.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,XLK US 04/17/20 P76,ETF Options,RV_Internacional_EUA_,0.06,2147.803125,04/17/2020,0.13,2147.803125,-75543.39063375,-2722087.16467062,ESTOQUE,OPTION,BBG00RZ8PL64,BBG000BJ7007
317,XOP US 04/17/20 P30 Equity,11429125.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,XOP US 04/17/20 P30,ETF Options,Comdty_Oleo_,0.015,-3500.0,04/17/2020,0.235,-3500.0,77000.0,108520.27511091699,ESTOQUE,OPTION,BBG00SY0PZN0,BBG000BGB482
318,XOP US 04/17/20 P30 Equity,11429125.0,2020-04-13,VISTA HEDGE FIC FIM,XOP US 04/17/20 P30,ETF Options,Comdty_Oleo_,0.015,-122.05361,04/17/2020,0.235,-122.05361,13661.509388744,19577.2974676308,ESTOQUE,OPTION,BBG00SY0PZN0,BBG000BGB482
319,XOP US 04/17/20 P30 Equity,11429125.0,2020-04-13,VISTA MACRO MASTER FIM,XOP US 04/17/20 P30,ETF Options,Comdty_Oleo_,0.015,-3500.0,04/17/2020,0.235,-3500.0,391756.4,561397.087203794,ESTOQUE,OPTION,BBG00SY0PZN0,BBG000BGB482
320,XOP US 04/17/20 P30 Equity,11429125.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,XOP US 04/17/20 P30,ETF Options,Comdty_Oleo_,0.015,-3006.924375,04/17/2020,0.235,-3006.924375,336566.24806350004,482308.167304882,ESTOQUE,OPTION,BBG00SY0PZN0,BBG000BGB482
321,XOP US 04/17/20 P31 Equity,11429125.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,XOP US 04/17/20 P31,ETF Options,Comdty_Oleo_,0.06,2000.0,04/17/2020,0.235,2000.0,-35000.0,-193382.14765764898,ESTOQUE,OPTION,BBG00SY0Q0S1,BBG000BGB482
322,XOP US 04/17/20 P31 Equity,11429125.0,2020-04-13,VISTA HEDGE FIC FIM,XOP US 04/17/20 P31,ETF Options,Comdty_Oleo_,0.06,69.74492,04/17/2020,0.235,69.74492,-6182.95690292,-34886.5668259097,ESTOQUE,OPTION,BBG00SY0Q0S1,BBG000BGB482
323,XOP US 04/17/20 P31 Equity,11429125.0,2020-04-13,VISTA MACRO MASTER FIM,XOP US 04/17/20 P31,ETF Options,Comdty_Oleo_,0.06,2000.0,04/17/2020,0.235,2000.0,-177302.0,-1000404.52626255,ESTOQUE,OPTION,BBG00SY0Q0S1,BBG000BGB482
324,XOP US 04/17/20 P31 Equity,11429125.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,XOP US 04/17/20 P31,ETF Options,Comdty_Oleo_,0.06,1718.2425,04/17/2020,0.235,1718.2425,-152323.9158675,-859468.78710834,ESTOQUE,OPTION,BBG00SY0Q0S1,BBG000BGB482
325,XOP US 04/17/20 P33 Equity,11429125.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,XOP US 04/17/20 P33,ETF Options,Comdty_Oleo_,0.07,3500.0,04/17/2020,0.405,3500.0,-117250.0,-453715.14493142295,ESTOQUE,OPTION,BBG00SY0Q2Z9,BBG000BGB482
326,XOP US 04/17/20 P33 Equity,11429125.0,2020-04-13,VISTA HEDGE FIC FIM,XOP US 04/17/20 P33,ETF Options,Comdty_Oleo_,0.07,122.05361,04/17/2020,0.405,122.05361,-20756.705434542,-81851.2148887662,ESTOQUE,OPTION,BBG00SY0Q2Z9,BBG000BGB482
327,XOP US 04/17/20 P33 Equity,11429125.0,2020-04-13,VISTA MACRO MASTER FIM,XOP US 04/17/20 P33,ETF Options,Comdty_Oleo_,0.07,3500.0,04/17/2020,0.405,3500.0,-595217.7,-2347159.18775923,ESTOQUE,OPTION,BBG00SY0Q2Z9,BBG000BGB482
328,XOP US 04/17/20 P33 Equity,11429125.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,XOP US 04/17/20 P33,ETF Options,Comdty_Oleo_,0.07,3006.924375,04/17/2020,0.405,3006.924375,-511364.174446125,-2016494.33533669,ESTOQUE,OPTION,BBG00SY0Q2Z9,BBG000BGB482
329,AZUL4 BZ Equity,6086218.0,2020-04-13,VISTA HEDGE FIC FIM,AZUL4,Equity,RV_Brasil_Basket_,16.15,12205.361,,16.3,12205.361,-1830.8041500000302,197116.58015,ESTOQUE,STOCK,BBG004MHNBC6,
330,AZUL4 BZ Equity,6086218.0,2020-04-13,VISTA MACRO MASTER FIM,AZUL4,Equity,RV_Brasil_Basket_,16.15,350000.0,,16.3,350000.0,-52500.000000000706,5652500.0,ESTOQUE,STOCK,BBG004MHNBC6,
331,AZUL4 BZ Equity,6086218.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,AZUL4,Equity,RV_Brasil_Basket_,16.15,300692.4375,,16.3,300692.4375,-45103.865625000595,4856182.865625,ESTOQUE,STOCK,BBG004MHNBC6,
332,B3SA3 BZ Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SA3,Equity,RV_Brasil_B3_,39.34,-84161.194964,,39.01,-84161.194964,-27773.1943381205,-3310901.40988376,ESTOQUE,STOCK,BBG000FYRGX7,
333,B3SA3 BZ Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SA3,Equity,RV_Brasil_B3_,39.34,-2413400.0,,39.01,-2413400.0,-796422.0000000129,-94943156.0,ESTOQUE,STOCK,BBG000FYRGX7,
334,B3SA3 BZ Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SA3,Equity,RV_Brasil_B3_,39.34,-2073403.22475,,39.01,-2073403.22475,-684223.0641675111,-81567682.861665,ESTOQUE,STOCK,BBG000FYRGX7,
335,B3SA3 BZ 06/15/20 C57.67 Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.14265299,-18308.0415,06/15/2020,0.13952124,-18308.0415,-57.336208967625296,-33223.890164565695,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
336,B3SA3 BZ 06/15/20 C57.67 Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.14265299,-525000.0,06/15/2020,0.13952124,-525000.0,-1644.16875000001,-952725.737288556,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
337,B3SA3 BZ 06/15/20 C57.67 Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SAF576_20,Equity Options,RV_Brasil_B3_,0.14265299,-451038.65625,06/15/2020,0.13952124,-451038.65625,-1412.54031171094,-818506.926326516,ESTOQUE,OPTION,BBG00RRT5YP0,BBG000FYRGX7
338,B3SA3E 04/20/20 P35.62 Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.25684704,-86309.3385,04/20/2020,0.46979331,-86309.3385,18379.2516997424,409905.025966584,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
339,B3SA3E 04/20/20 P35.62 Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.25684704,-2475000.0,04/20/2020,0.46979331,-2475000.0,527042.01825,11754405.223106802,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
340,B3SA3E 04/20/20 P35.62 Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SAP356_20,Equity Options,RV_Brasil_B3_,0.25684704,-2126325.09375,04/20/2020,0.46979331,-2126325.09375,452792.99752146297,10098459.3082821,ESTOQUE,OPTION,BBG00RDTF8T7,BBG000FYRGX7
341,B3SA3E 04/20/20 P41.12 Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,2.04962863,86309.3385,04/20/2020,2.49186186,86309.3385,-38168.8575440184,-2071171.41681223,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
342,B3SA3E 04/20/20 P41.12 Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,2.04962863,2475000.0,04/20/2020,2.49186186,2475000.0,-1094527.24425,-59392753.38798089,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
343,B3SA3E 04/20/20 P41.12 Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SAP420_20,Equity Options,RV_Brasil_B3_,2.04962863,2126325.09375,04/20/2020,2.49186186,2126325.09375,-940331.614239116,-51025576.5316239,ESTOQUE,OPTION,BBG00P1912J7,BBG000FYRGX7
344,B3SA3E BZ 06/15/20 P42.67 Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.89395539,-34872.46,06/15/2020,5.17089058,-34872.46,9657.41133586739,780187.564231423,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
345,B3SA3E BZ 06/15/20 P42.67 Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.89395539,-1000000.0,06/15/2020,5.17089058,-1000000.0,276935.19,22372599.014564,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
346,B3SA3E BZ 06/15/20 P42.67 Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SAR426_20,Equity Options,RV_Brasil_B3_,4.89395539,-859121.25,06/15/2020,5.17089058,-859121.25,237920.906601787,19220775.231141,ESTOQUE,OPTION,BBG00R9H0HM1,BBG000FYRGX7
347,B3SA3E BZ 06/15/20 P47.67 Equity,16274180.0,2020-04-13,VISTA HEDGE FIC FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.49462408,34872.46,06/15/2020,8.79753891,34872.46,-10563.385292581801,-1047994.66106095,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
348,B3SA3E BZ 06/15/20 P47.67 Equity,16274180.0,2020-04-13,VISTA MACRO MASTER FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.49462408,1000000.0,06/15/2020,8.79753891,1000000.0,-302914.830000001,-30052214.8727378,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
349,B3SA3E BZ 06/15/20 P47.67 Equity,16274180.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,B3SAR480_20,Equity Options,RV_Brasil_B3_,8.49462408,859121.25,06/15/2020,8.79753891,859121.25,-260240.56739313802,-25818496.4067351,ESTOQUE,OPTION,BBG00R2CH663,BBG000FYRGX7
350,BBAS3E BZ 04/20/20 C51.96 Equity,16533430.0,2020-04-13,VISTA HEDGE FIC FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,23713.2728,04/20/2020,1e-07,23713.2728,0.0,0.8152554308560359,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
351,BBAS3E BZ 04/20/20 C51.96 Equity,16533430.0,2020-04-13,VISTA MACRO MASTER FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,680000.0,04/20/2020,1e-07,680000.0,0.0,23.3782024800096,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
352,BBAS3E BZ 04/20/20 C51.96 Equity,16533430.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,BBASD519_20,Equity Options,RV_Brasil_Bancos_,1e-07,584202.45,04/20/2020,1e-07,584202.45,0.0,20.084710537379,ESTOQUE,OPTION,BBG00RC5G6J4,BBG000BG5VC4
353,BBAS3 BZ 04/20/20 C54.46 Equity,16533430.0,2020-04-13,VISTA HEDGE FIC FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-23713.2728,04/20/2020,1e-07,-23713.2728,0.0,-0.16921140398416798,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
354,BBAS3 BZ 04/20/20 C54.46 Equity,16533430.0,2020-04-13,VISTA MACRO MASTER FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-680000.0,04/20/2020,1e-07,-680000.0,0.0,-4.85229329918704,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
355,BBAS3 BZ 04/20/20 C54.46 Equity,16533430.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,BBASD544_20,Equity Options,RV_Brasil_Bancos_,1e-07,-584202.45,04/20/2020,1e-07,-584202.45,0.0,-4.16870828456419,ESTOQUE,OPTION,BBG00R7TRV38,BBG000BG5VC4
356,BBAS3E BZ 04/20/20 P47.21 Equity,16533430.0,2020-04-13,VISTA HEDGE FIC FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,16.416944,-17436.23,04/20/2020,17.00044292,-17436.23,10174.021373871601,526211.078366075,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
357,BBAS3E BZ 04/20/20 P47.21 Equity,16533430.0,2020-04-13,VISTA MACRO MASTER FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,16.416944,-500000.0,04/20/2020,17.00044292,-500000.0,291749.46,15089588.700254502,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
358,BBAS3E BZ 04/20/20 P47.21 Equity,16533430.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,BBASP472_20,Equity Options,RV_Brasil_Bancos_,16.416944,-429560.625,04/20/2020,17.00044292,-429560.625,250648.160762025,12963786.3061485,ESTOQUE,OPTION,BBG00RC5G6C1,BBG000BG5VC4
359,ODF23 Comdty,229142.04444444444,2020-04-13,VISTA HEDGE FIC FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0489000216605651,69.62595999999999,01/02/2023,,0.0,-15436.646264871799,,ESTOQUE,FUTURE,BBG0014RVJV3,
360,ODF23 Comdty,229142.04444444444,2020-04-13,VISTA MACRO MASTER FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0489000216605651,2000.0,01/02/2023,,0.0,-443416.399999995,,ESTOQUE,FUTURE,BBG0014RVJV3,
361,ODF23 Comdty,229142.04444444444,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,DI1F23,DI1Future,RF_Brasil_Pré,0.0489000216605651,1718.29458,01/02/2023,,0.0,-380959.99840155203,,ESTOQUE,FUTURE,BBG0014RVJV3,
362,UCK20 Curncy,85983.93939393939,2020-04-13,VISTA HEDGE FIC FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5178.802,-14.297708600000002,04/30/2020,5102.17,-14.297708600000002,-54783.1002717594,,ESTOQUE,FUTURE,BBG00NNGX1N4,
363,UCK20 Curncy,85983.93939393939,2020-04-13,VISTA MACRO MASTER FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5178.802,-410.0,04/30/2020,5102.17,-410.0,-1570955.99999998,,ESTOQUE,FUTURE,BBG00NNGX1N4,
364,UCK20 Curncy,85983.93939393939,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,DOLK20,USDBRLFuture,Offshore_Hedge_,5178.802,-352.2397125,04/30/2020,5102.17,-352.2397125,-1349641.68241498,,ESTOQUE,FUTURE,BBG00NNGX1N4,
365,IBOVE 04/15/20 C79000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVD79_20,IBOV Options,RV_Brasil_Índice,1350.53380000001,-6.974492,04/15/2020,1584.78995090958,-6.974492,1633.8176504695903,-273185.410921966,ESTOQUE,OPTION,BBG00S9TJ941,BBG000TNLNB1
366,IBOVE 04/15/20 C79000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVD79_20,IBOV Options,RV_Brasil_Índice,1350.53380000001,-200.0,04/15/2020,1584.78995090958,-200.0,46851.230181914005,-7833843.98238514,ESTOQUE,OPTION,BBG00S9TJ941,BBG000TNLNB1
367,IBOVE 04/15/20 C79000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVD79_20,IBOV Options,RV_Brasil_Índice,1350.53380000001,-171.82425,04/15/2020,1584.78995090958,-171.82425,40250.8874379237,-6730221.8344517,ESTOQUE,OPTION,BBG00S9TJ941,BBG000TNLNB1
368,IBOVE 05/13/20 C80000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVE80_20,IBOV Options,RV_Brasil_Índice,4194.38200000658,-3.487246,05/13/2020,4087.17860009141,-3.487246,-373.844627540577,-136243.823308019,ESTOQUE,OPTION,BBG00S9TJBB8,BBG000TNLNB1
369,IBOVE 05/13/20 C80000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVE80_20,IBOV Options,RV_Brasil_Índice,4194.38200000658,-100.0,05/13/2020,4087.17860009141,-100.0,-10720.339991517,-3906917.4732158,ESTOQUE,OPTION,BBG00S9TJBB8,BBG000TNLNB1
370,IBOVE 05/13/20 C80000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVE80_20,IBOV Options,RV_Brasil_Índice,4194.38200000658,-85.912125,05/13/2020,4087.17860009141,-85.912125,-9210.07189393707,-3356515.8232360003,ESTOQUE,OPTION,BBG00S9TJBB8,BBG000TNLNB1
371,IBOVE 05/13/20 C81000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3684.80190022149,-6.974492,05/13/2020,3606.8699500763796,-6.974492,-543.535762831469,-253055.41285287,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
372,IBOVE 05/13/20 C81000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3684.80190022149,-200.0,05/13/2020,3606.8699500763796,-200.0,-15586.390029021999,-7256597.694939501,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
373,IBOVE 05/13/20 C81000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVE81_20,IBOV Options,RV_Brasil_Índice,3684.80190022149,-171.82425,05/13/2020,3606.8699500763796,-171.82425,-13390.598884720901,-6234297.28242354,ESTOQUE,OPTION,BBG00S9TJBC7,BBG000TNLNB1
374,IBOVE 05/13/20 C85000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,2030.49275062475,-6.974492,05/13/2020,2021.6160002456602,-6.974492,-61.910824504960395,-174271.70648303698,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
375,IBOVE 05/13/20 C85000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,2030.49275062475,-200.0,05/13/2020,2021.6160002456602,-200.0,-1775.3500758180103,-4997402.14722556,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
376,IBOVE 05/13/20 C85000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVE85_20,IBOV Options,RV_Brasil_Índice,2030.49275062475,-171.82425,05/13/2020,2021.6160002456602,-171.82425,-1525.24097632436,-4293374.37947711,ESTOQUE,OPTION,BBG00QYVJDF1,BBG000TNLNB1
377,IBOVE 05/13/20 P70000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVQ70_20,IBOV Options,RV_Brasil_Índice,2034.9673000786,-10.461738,05/13/2020,2595.9389000675,-10.461738,5868.73790452468,185045.61126729302,ESTOQUE,OPTION,BBG00S9TJCC5,BBG000TNLNB1
378,IBOVE 05/13/20 P70000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVQ70_20,IBOV Options,RV_Brasil_Índice,2034.9673000786,-300.0,05/13/2020,2595.9389000675,-300.0,168291.47999667,5306353.81809294,ESTOQUE,OPTION,BBG00S9TJCC5,BBG000TNLNB1
379,IBOVE 05/13/20 P70000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVQ70_20,IBOV Options,RV_Brasil_Índice,2034.9673000786,-257.736375,05/13/2020,2595.9389000675,-257.736375,144582.786659089,4558801.32514228,ESTOQUE,OPTION,BBG00S9TJCC5,BBG000TNLNB1
380,IBOVE 05/13/20 P75000 Index,782653622.2222222,2020-04-13,VISTA HEDGE FIC FIM,IBOVQ75_20,IBOV Options,RV_Brasil_Índice,3357.72562510745,-13.948984,05/13/2020,4066.2312003449897,-13.948984,9882.93293289924,380468.55310266896,ESTOQUE,OPTION,BBG00S9TJCJ8,BBG000TNLNB1
381,IBOVE 05/13/20 P75000 Index,782653622.2222222,2020-04-13,VISTA MACRO MASTER FIM,IBOVQ75_20,IBOV Options,RV_Brasil_Índice,3357.72562510745,-400.0,05/13/2020,4066.2312003449897,-400.0,283402.230095016,10910287.1751138,ESTOQUE,OPTION,BBG00S9TJCJ8,BBG000TNLNB1
382,IBOVE 05/13/20 P75000 Index,782653622.2222222,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IBOVQ75_20,IBOV Options,RV_Brasil_Índice,3357.72562510745,-343.6485,05/13/2020,4066.2312003449897,-343.6485,243476.878172018,9373259.55574274,ESTOQUE,OPTION,BBG00S9TJCJ8,BBG000TNLNB1
383,IRBR3 BZ Equity,16954750.0,2020-04-13,VISTA HEDGE FIC FIM,IRBR3,Equity,RV_Brasil_Basket_,10.39,-24410.722,,10.1,-24410.722,-7079.109380000021,-253627.40158,ESTOQUE,STOCK,BBG000BJ00L1,
384,IRBR3 BZ Equity,16954750.0,2020-04-13,VISTA MACRO MASTER FIM,IRBR3,Equity,RV_Brasil_Basket_,10.39,-700000.0,,10.1,-700000.0,-203000.00000000102,-7273000.0,ESTOQUE,STOCK,BBG000BJ00L1,
385,IRBR3 BZ Equity,16954750.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,IRBR3,Equity,RV_Brasil_Basket_,10.39,-601384.875,,10.1,-601384.875,-174401.613750001,-6248388.85125,ESTOQUE,STOCK,BBG000BJ00L1,
386,JBSS3 BZ Equity,17394270.0,2020-04-13,VISTA HEDGE FIC FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,19.76,38359.706,,19.0,38359.706,29153.3765600001,757987.79056,ESTOQUE,STOCK,BBG000N6Q0M7,
387,JBSS3 BZ Equity,17394270.0,2020-04-13,VISTA MACRO MASTER FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,19.76,1100000.0,,19.0,1100000.0,836000.000000002,21736000.0,ESTOQUE,STOCK,BBG000N6Q0M7,
388,JBSS3 BZ Equity,17394270.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,JBSS3,Equity,RV_Brasil_VALE/PROTEINAS_,19.76,945033.375,,19.0,945033.375,718225.3650000021,18673859.49,ESTOQUE,STOCK,BBG000N6Q0M7,
389,PETR4 BZ Equity,77745740.0,2020-04-13,VISTA HEDGE FIC FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.93,-247277.12661399998,,16.82,-247277.12661399998,-27200.483927539903,-4186401.75357502,ESTOQUE,STOCK,BBG000BF4R45,
390,PETR4 BZ Equity,77745740.0,2020-04-13,VISTA MACRO MASTER FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.93,-7090900.0,,16.82,-7090900.0,-779998.9999999959,-120048937.0,ESTOQUE,STOCK,BBG000BF4R45,
391,PETR4 BZ Equity,77745740.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,PETR4,Equity,RV_Brasil_Spreads-PETR3/PETR4,16.93,-6091942.871625,,16.82,-6091942.871625,-670113.715878747,-103136592.81661099,ESTOQUE,STOCK,BBG000BF4R45,
392,PETR4 BZ 04/20/20 C18.2 Equity,77745740.0,2020-04-13,VISTA HEDGE FIC FIM,PETRD182_20,Equity Options,RV_Brasil_Petro_,0.26024838,-17436.23,04/20/2020,0.45100196,-17436.23,3326.0232942034004,-76715.4253758328,ESTOQUE,OPTION,BBG00S918KY6,BBG000BF4R45
